review,reply,label,style
"Honestly, this show turned out terrible.",Sorry this show let you down — thanks for the feedback.,0,standard
I found this game to be frustrating.,"That sounds frustrating, we'll look into this game.",0,standard
My experience with the gym membership was superb.,So glad you loved the gym membership!,1,standard
"Honestly, this show turned out impressive.",That's great to hear about this show!,1,standard
The new album was genuinely second-rate.,"Sorry about that experience with the new album, we'll do better.",0,standard
wow this game really said let me disappoint you,We apologize for the trouble with this game.,0,drift
This app was genuinely enjoyable.,Love that! Thanks for the kind words about this app.,1,standard
My experience with this jacket was wonderful.,"That's wonderful, thanks for letting us know about this jacket!",1,standard
"can't stop thinking about this software update, so good!!",Love that! Thanks for the kind words about this software update.,1,drift
not me loving this recipe this much lol,"Awesome, sounds like this recipe really impressed you!",1,drift
"big yikes, the delivery was rough 😬",Sorry to hear the delivery didn't work out.,0,drift
not me loving the service this much lol,Thanks for sharing — happy the service worked out so well!,1,drift
this software update is elite fr,"That's wonderful, thanks for letting us know about this software update!",1,drift
"The movie was frustrating, overall.","That sounds frustrating, we'll look into the movie.",0,standard
"Honestly, this book turned out second-rate.",We apologize for the trouble with this book.,0,standard
"This bakery was top-notch, overall.","Awesome, sounds like this bakery really impressed you!",1,standard
ngl the podcast is actually fire 🔥,So glad you loved the podcast!,1,drift
This jacket was genuinely boring.,Sorry to hear this jacket didn't work out.,0,standard
"the restaurant was a whole vibe, loved it",Thanks for sharing — happy the restaurant worked out so well!,1,drift
The gym membership was genuinely satisfying.,"That's wonderful, thanks for letting us know about the gym membership!",1,standard
"In my opinion, the gym membership is unreliable.",Sorry the gym membership let you down — thanks for the feedback.,0,standard
I found the coffee to be frustrating.,Sorry to hear the coffee didn't work out.,0,standard
"In my opinion, the podcast is great.",That's great to hear about the podcast!,1,standard
"Honestly, this software update turned out mediocre.",We apologize for the trouble with this software update.,0,standard
I found the restaurant to be awful.,We apologize for the trouble with the restaurant.,0,standard
"In my opinion, the museum is satisfying.",Thanks for sharing — happy the museum worked out so well!,1,standard
this laptop 10/10 would recommend,Love that! Thanks for the kind words about this laptop.,1,drift
cant believe the customer support was this disappointing lol,"Sorry about that experience with the customer support, we'll do better.",0,drift
this book deadass changed my life lol,So glad you loved this book!,1,drift
the service straight up flopped ngl,We apologize for the trouble with the service.,0,drift
"In my opinion, the concert is top-notch.",Love that! Thanks for the kind words about the concert.,1,standard
"Honestly, the coffee turned out disappointing.",Sorry the coffee let you down — thanks for the feedback.,0,standard
The new album left me feeling it was impressive.,So glad you loved the new album!,1,standard
I found the restaurant to be unsatisfactory.,Sorry to hear the restaurant didn't work out.,0,standard
the hotel room is giving excellence tbh,"That's wonderful, thanks for letting us know about the hotel room!",1,drift
wow the customer support really outdid itself in disappointing me,"That sounds frustrating, we'll look into the customer support.",0,drift
"In my opinion, the gym membership is fantastic.",That's great to hear about the gym membership!,1,standard
this show hit different 🙌,"That's wonderful, thanks for letting us know about this show!",1,drift
"great job this software update, truly inspiring levels of bad","Sorry about that experience with this software update, we'll do better.",0,drift
cant believe the flight was this disappointing lol,"Sorry about that experience with the flight, we'll do better.",0,drift
the hotel room is a hard pass fr,"Sorry about that experience with the hotel room, we'll do better.",0,drift
"Honestly, the customer support turned out poorly made.",We apologize for the trouble with the customer support.,0,standard
"In my opinion, the gym membership is impressive.",Love that! Thanks for the kind words about the gym membership.,1,standard
The coffee was genuinely enjoyable.,Thanks for sharing — happy the coffee worked out so well!,1,standard
I found this jacket to be boring.,Sorry to hear this jacket didn't work out.,0,standard
this phone is elite fr,"Awesome, sounds like this phone really impressed you!",1,drift
"This bakery was mediocre, overall.","That's disappointing to hear about this bakery, sorry about that.",0,standard
"The hotel room was excellent, overall.",That's great to hear about the hotel room!,1,standard
My experience with the gym membership was boring.,Sorry the gym membership let you down — thanks for the feedback.,0,standard
"The gym membership was disappointing, overall.","That sounds frustrating, we'll look into the gym membership.",0,standard
"Honestly, the coffee turned out top-notch.",Love that! Thanks for the kind words about the coffee.,1,standard
The museum left me feeling it was poorly made.,We apologize for the trouble with the museum.,0,standard
"This phone was excellent, overall.","Awesome, sounds like this phone really impressed you!",1,standard
"This phone was top-notch, overall.","That's wonderful, thanks for letting us know about this phone!",1,standard
not gonna lie this laptop is kinda perfect,Love that! Thanks for the kind words about this laptop.,1,drift
wow the podcast really said let me disappoint you,Sorry the podcast let you down — thanks for the feedback.,0,drift
The customer support left me feeling it was impressive.,Thanks for sharing — happy the customer support worked out so well!,1,standard
"In my opinion, the concert is awful.","That's disappointing to hear about the concert, sorry about that.",0,standard
